"","ID","Bin","MWR","Vessel","Landing","Date","CommonName","SciName","Loc","Zone","Lat_DM","lat_dec","Long_DM","lon_dec","Depth_ft","Depth_m","FL","TL","WetWt","WtCalc","WC_males","WC_fem","Notes"
"359",450,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","8/5/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Smugglers Cove/Santa Cruz is.","34°00.2823",34.004705,"119°32.4336",-119.54056,44,13.4,0,374,640,703,0,0,""
"360",452,6,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","Buoy 3","32°38.1984",32.63664,"117°14.3834",-117.23972,65,19.8,0,405,790,895,0,0,""
"361",453,6,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","Buoy 3","32°38.1984",32.63664,"117°14.3834",-117.23972,65,19.8,0,386,710,771,0,0,""
"362",454,6,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","Buoy 3","32°38.1984",32.63664,"117°14.3834",-117.23972,65,19.8,0,402,860,874,0,0,""
"363",455,6,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","Buoy 3","32°38.1984",32.63664,"117°14.3834",-117.23972,65,19.8,0,398,820,848,0,0,""
"364",457,7,"CS Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Vermillion Rockfish","Sebastes miniatus","San Diego","Imperial Beach","32°35.7940",32.5965667,"117°13.8552",-117.23092,126,38.4,0,272,330,337,0,0,""
"365",459,3,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Kelp Bass","Paralabrax clathratus","San Diego","The Dropoff","32°39.1084",32.6518067,"117°15.7892",-117.26315,85,25.9,0,377,760,722,0,0,""
"366",460,17,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Kelp Bass","Paralabrax clathratus","San Diego","The Dropoff","32°39.1084",32.6518067,"117°15.7892",-117.26315,85,25.9,0,388,780,793,0,0,""
"367",462,3,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Kelp Bass","Paralabrax clathratus","San Diego","The Dropoff","32°39.1084",32.6518067,"117°15.7892",-117.26315,85,25.9,0,455,1290,1335,0,0,""
"368",464,4,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Copper Rockfish","Sebastes caurinus","San Diego","The Dropoff","32°39.4320",32.6572,"117°15.6601",-117.261,52,15.8,0,244,280,265,0,0,""
"369",465,3,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Kelp Bass","Paralabrax clathratus","San Diego","The Dropoff","32°39.4320",32.6572,"117°15.6601",-117.261,52,15.8,0,399,870,869,0,0,""
"370",466,17,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Kelp Bass","Paralabrax clathratus","San Diego","The Dropoff","32°39.4320",32.6572,"117°15.6601",-117.261,52,15.8,0,368,630,667,0,0,""
"371",468,3,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/9/22","Kelp Bass","Paralabrax clathratus","San Diego","The Dropoff","32°39.4320",32.6572,"117°15.6601",-117.261,52,15.8,0,379,670,735,0,0,""
"372",469,6,"RD Oct 15","Southern Cal","Oceanside Sea Center","8/10/22","Barred Sand Bass","Paralabrax nebulifer","Oceanside","Carlsbad Campgrounds","33°05.9903",33.0998383,"117°19.4624",-117.32437,28,8.5,0,414,1030,958,0,0,""
"373",470,8,"SA Oct 15","Southern Cal","Oceanside Sea Center","8/10/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Terra Mar Kelp","33°07.5478",33.1257967,"117°20.3763",-117.33961,33,10.1,0,249,170,158,0,0,""
"374",471,19,"SA Oct 15","Southern Cal","Oceanside Sea Center","8/10/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Terra Mar Kelp","33°07.5478",33.1257967,"117°20.3763",-117.33961,33,10.1,0,280,230,231,0,0,""
"375",472,5,"MW Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Yellowbanks/Santa cruz is.","33°59.6984",33.9949733,"119°31.1353",-119.51892,93,28.3,0,373,1220,0,1081,1055,""
"376",473,4,"RD Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","Copper Rockfish","Sebastes caurinus","Ventura/channel islands","Yellowbanks/Santa cruz is.","33°59.7997",33.9966617,"119°30.9854",-119.51642,108,32.9,0,268,360,351,0,0,""
"377",474,14,"MW Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Yellowbanks/Santa cruz is.","33°59.2030",33.9867167,"119°32.3171",-119.53862,82,25,0,344,920,0,848,827,""
"378",475,5,"MW Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Yellowbanks/Santa cruz is.","33°59.2030",33.9867167,"119°32.3171",-119.53862,82,25,0,329,750,0,742,723,""
"379",477,4,"RD Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","Copper Rockfish","Sebastes caurinus","Ventura/channel islands","Yellowbanks/Santa cruz is.","33°59.0217",33.983695,"119°32.7753",-119.54626,144,43.9,0,334,730,683,0,0,""
"380",478,4,"RD Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","Copper Rockfish","Sebastes caurinus","Ventura/channel islands","Blue Banks/Santa Cruz is.","33°57.9945",33.966575,"119°39.7137",-119.6619,162,49.4,0,257,320,310,0,0,""
"381",479,7,"CS Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","Vermillion Rockfish","Sebastes miniatus","Ventura/channel islands","Blue Banks/Santa Cruz is.","33°57.9945",33.966575,"119°39.7137",-119.6619,162,49.4,0,248,290,257,0,0,""
"382",480,4,"RD Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","Copper Rockfish","Sebastes caurinus","Ventura/channel islands","Blue Banks/Santa Cruz is.","33°57.9945",33.966575,"119°39.7137",-119.6619,162,49.4,0,237,240,242,0,0,""
"383",481,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Blue Banks/Santa Cruz is.","33°57.9435",33.965725,"119°39.8237",-119.66373,168,51.2,0,367,670,661,0,0,""
"384",483,17,"RD Oct 15","Island Spirit","Ventura Sportfishing","8/12/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Blue Banks/Santa Cruz is.","33°57.9435",33.965725,"119°39.8237",-119.66373,168,51.2,0,367,680,661,0,0,""
"385",485,15,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Kelp Bass","Paralabrax clathratus","San Diego","Imperial Beach","32°36.5462",32.6091033,"117°09.2519",-117.1542,50,15.2,0,361,650,627,0,0,""
"386",486,14,"MW Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","California Scorpianfish","Scorpaena guttata","San Diego","Imperial Beach","32°36.5462",32.6091033,"117°09.2519",-117.1542,50,15.2,0,327,650,0,728,710,""
"387",487,15,"","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","Imperial Beach","32°36.5462",32.6091033,"117°09.2519",-117.1542,50,15.2,0,358,590,610,0,0,""
"388",488,5,"MW Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","California Scorpianfish","Scorpaena guttata","San Diego","Imperial Beach","32°36.5462",32.6091033,"117°09.2519",-117.1542,50,15.2,0,283,420,0,472,460,""
"389",489,15,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Kelp Bass","Paralabrax clathratus","San Diego","Imperial Beach","32°36.5462",32.6091033,"117°09.2519",-117.1542,50,15.2,0,375,620,710,0,0,""
"390",490,25,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,386,750,771,0,0,""
"391",491,25,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,372,580,687,0,0,""
"392",492,25,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,383,840,752,0,0,""
"393",493,25,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,371,680,681,0,0,""
"394",494,6,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,379,720,728,0,0,""
"395",495,25,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,373,770,693,0,0,""
"396",496,15,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,374,700,698,0,0,""
"397",497,6,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,376,660,710,0,0,""
"398",498,25,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,0,385,730,764,0,0,""
"399",499,6,"","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8233",32.5637217,"117°10.2264",-117.17044,70,21.3,0,370,510,675,0,0,""
"400",500,25,"","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8233",32.5637217,"117°10.2264",-117.17044,70,21.3,0,396,720,834,0,0,""
"401",501,6,"","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8233",32.5637217,"117°10.2264",-117.17044,70,21.3,0,369,660,670,0,0,""
"402",502,6,"","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8233",32.5637217,"117°10.2264",-117.17044,70,21.3,0,399,830,854,0,0,""
"403",503,6,"","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8233",32.5637217,"117°10.2264",-117.17044,70,21.3,0,360,610,620,0,0,""
"404",504,6,"","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8233",32.5637217,"117°10.2264",-117.17044,70,21.3,0,383,680,752,0,0,""
"405",505,25,"","Daily Double","Point Loma Sportfishing","8/16/22","Barred Sand Bass","Paralabrax nebulifer","San Diego","IB Flats","32°33.8233",32.5637217,"117°10.2264",-117.17044,70,21.3,0,362,590,631,0,0,""
"406",506,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,275,305,247,0,0,0,""
"407",507,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,280,310,251,0,0,0,""
"408",508,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,270,300,215,0,0,0,""
"409",509,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,265,290,232,0,0,0,""
"410",510,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,280,305,256,0,0,0,""
"411",511,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,250,275,178,0,0,0,""
"412",512,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,240,265,158,0,0,0,""
"413",513,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,260,290,187,0,0,0,""
"414",514,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,280,305,266,0,0,0,""
"415",515,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,240,270,158,0,0,0,""
"416",516,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,270,295,229,0,0,0,""
"417",517,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,225,250,128,0,0,0,""
"418",518,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,245,270,176,0,0,0,""
"419",519,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,270,300,240,0,0,0,""
"420",520,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,275,305,256,0,0,0,""
"421",521,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,270,300,245,0,0,0,""
"422",522,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,245,275,160,0,0,0,""
"423",523,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,285,315,300,0,0,0,""
"424",524,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,285,315,286,0,0,0,""
"425",525,2,"RD Oct 15","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,270,300,241,0,0,0,""
"426",526,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,270,300,174,0,0,0,""
"427",527,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,250,275,238,0,0,0,""
"428",528,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,250,275,185,0,0,0,""
"429",529,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,255,290,206,0,0,0,""
"430",530,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,265,295,237,0,0,0,""
"431",531,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,270,300,225,0,0,0,""
"432",532,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,260,285,197,0,0,0,""
"433",533,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,250,270,186,0,0,0,""
"434",534,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,260,290,222,0,0,0,""
"435",535,2,"","Daily Double","Point Loma Sportfishing","8/16/22","Chub Mackerel","Scomber japonicus","San Diego","IB Flats","32°33.8058",32.56343,"117°10.2981",-117.17164,73,22.3,270,295,206,0,0,0,""
"436",536,5,"MW Oct 15","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Barn Kelp","33°17.2991",33.2883183,"117°28.7177",-117.47863,33,10.1,0,405,600,0,1385,1352,""
"437",537,5,"MW Oct 15","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Barn Kelp","33°17.2842",33.28807,"117°28.6777",-117.47796,29,8.8,0,308,570,0,608,593,""
"438",538,5,"MW Oct 15","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Barn Kelp","33°17.2842",33.28807,"117°28.6777",-117.47796,29,8.8,0,274,350,0,428,417,""
"439",540,14,"MW Oct 15","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Barn Kelp","33°17.2842",33.28807,"117°28.6777",-117.47796,29,8.8,0,257,310,0,353,344,""
"440",541,14,"MW Oct 15","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Pendelton AR","33°18.7268",33.3121133,"117°29.8855",-117.49809,30,9.1,0,278,410,0,447,436,"there might be a replicate of this sample ID# on vacuum bag check bin 14 and 3"
"441",542,18,"","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Pendelton AR","33°18.7268",33.3121133,"117°29.8855",-117.49809,30,9.1,0,300,520,0,562,548,""
"442",543,14,"","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Pendelton AR","33°18.7268",33.3121133,"117°29.8855",-117.49809,30,9.1,0,273,420,0,423,412,""
"443",544,14,"","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Pendelton AR","33°18.7268",33.3121133,"117°29.8855",-117.49809,30,9.1,0,285,460,0,482,469,""
"444",545,14,"","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Pendelton AR","33°18.7268",33.3121133,"117°29.8855",-117.49809,30,9.1,0,273,470,0,423,412,""
"445",546,14,"","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Pendelton AR","33°18.7268",33.3121133,"117°29.8855",-117.49809,30,9.1,0,272,360,0,419,408,""
"446",547,5,"","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Pendelton AR","33°18.7268",33.3121133,"117°29.8855",-117.49809,30,9.1,0,265,340,0,387,377,""
"447",548,5,"","Southern Cal","Oceanside Sea Center","8/17/22","California Scorpianfish","Scorpaena guttata","Oceanside","Pendelton AR","33°18.7268",33.3121133,"117°29.8855",-117.49809,30,9.1,0,264,360,0,383,373,""
